Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,.SPX,.VIX,SPY,EUR=,XAU=,GDX,GLD
2014-11-21,29.1175,47.98,35.59,16.6315,189.59,2063.5,12.9,206.68,1.2388,1201.09,19.875,115.39
2014-11-24,29.65625,47.59,36.25,16.782,190.07,2069.41,12.62,207.26,1.2442,1197.1,19.59,115.11
2014-11-25,29.4,47.47,36.32,16.752000000000002,188.86,2067.03,12.25,207.11,1.2474,1200.69,20.39,115.38
2014-11-26,29.75,47.75,36.9,16.6785,188.52,2072.83,12.07,207.64,1.2505,1197.59,20.1,115.16
2014-11-27,,,,,,,,,1.2466,1191.25,,
2014-11-28,29.7325,47.81,37.25,16.932,188.41,2067.56,13.33,207.2,1.245,1167.04,18.36,112.11
2014-12-01,28.7675,48.62,37.17,16.3,188.2,2053.44,14.29,205.76,1.2469,1210.43,19.715,116.58
2014-12-02,28.6575,48.46,37.6,16.3155,190.19,2066.55,12.85,207.085,1.2381,1198.56,19.2,115.14
2014-12-03,28.9825,48.08,37.43,15.825,190.95,2074.33,12.47,207.89,1.231,1209.19,19.25,116.33
2014-12-04,28.8725,48.84,37.46,15.8465,191.95,2071.92,12.38,207.66,1.2377,1205.32,19.2,115.88
2014-12-05,28.75,48.42,37.67,15.6315,195.45,2075.37,11.82,208.0,1.2285,1191.64,18.75,114.43
2014-12-08,28.1,47.695,37.2,15.332,196.62,2060.31,14.21,206.61,1.2316,1202.8,18.89,115.78
2014-12-09,28.53,47.59,36.89,15.625,196.89,2059.82,14.89,206.47,1.2374,1230.39,19.77,118.19
2014-12-10,27.9875,46.9,36.42,15.292,192.0,2026.14,18.53,203.1601,1.2447,1226.7,19.21,117.96
2014-12-11,27.905,47.17,36.7,15.368000000000002,193.54,2035.33,20.08,204.19,1.2409,1227.55,18.995,117.69
2014-12-12,27.4325,46.95,36.225,15.366,188.82,2002.33,21.08,200.89,1.246,1222.21,18.65,117.41
2014-12-15,27.05625,46.67,35.92,15.3035,185.54,1989.63,20.42,199.51,1.2436,1192.21,17.34,114.39
2014-12-16,26.68625,45.16,35.56,14.753,183.31,1972.74,23.57,197.91,1.251,1196.21,17.1,114.95
2014-12-17,27.3525,45.74,36.24,14.944,185.03,2012.89,19.44,201.79,1.2341,1188.2,17.98,114.27
2014-12-18,28.1625,47.52,37.02,14.886500000000002,191.61,2061.23,16.81,206.78,1.2285,1197.65,18.76,115.15
2014-12-19,27.945,47.66,36.37,14.995,193.28,2070.65,16.49,206.52,1.2226,1195.35,18.53,114.77
2014-12-22,28.235,47.98,37.21,15.327000000000002,194.44,2078.54,15.25,207.47,1.2229,1174.66,17.46,112.55
2014-12-23,28.135,48.45,37.43,15.31425,195.5,2082.17,14.8,207.75,1.2171,1175.2,17.3,112.74
2014-12-24,28.0025,48.14,37.44,15.1515,195.89,2081.88,14.37,207.77,1.2193,1173.3,17.77,112.77
2014-12-25,,,,,,,,,1.2221,,,
2014-12-26,28.4975,47.88,37.55,15.4545,195.45,2088.77,14.5,208.44,1.2175,1194.65,18.24,114.83
2014-12-29,28.4775,47.45,37.18,15.602000000000002,196.19,2090.57,15.06,208.72,1.2151,1182.71,17.82,113.67
2014-12-30,28.13,47.02,36.76,15.515,195.71,2080.35,15.92,207.6,1.2156,1199.86,18.45,115.2
2014-12-31,27.595,46.45,36.29,15.517500000000002,193.83,2058.9,19.2,205.54,1.2097,1183.55,18.38,113.58
2015-01-01,,,,,,,,,1.2102,1181.6,,
2015-01-02,27.3325,46.76,36.36,15.426,194.41,2058.2,17.79,205.43,1.2,1188.68,18.94,114.08
2015-01-05,26.5625,46.325,35.95,15.1095,188.34,2020.58,19.92,201.72,1.1931,1203.7,19.44,115.8
2015-01-06,26.565,45.65,35.28,14.764500000000002,184.53,2002.61,21.12,199.82,1.1888,1218.45,20.47,117.12
2015-01-07,26.9375,46.23,36.02,14.921,187.28,2025.9,19.31,202.31,1.1837,1210.05,20.09,116.43
2015-01-08,27.9725,47.59,36.69,15.023,190.27,2062.14,17.01,205.9,1.1792,1208.63,19.79,115.94
2015-01-09,28.0025,47.19,36.76,14.8465,187.35,2044.81,17.55,204.25,1.1839,1222.65,20.71,117.26
2015-01-12,27.3125,46.6,36.6,14.570500000000004,185.07,2028.26,19.6,202.65,1.1833,1233.26,21.49,118.56
2015-01-13,27.555,46.355,36.5,14.737000000000002,184.93,2023.03,20.56,202.08,1.1772,1230.36,20.55,118.16
2015-01-14,27.45,45.955,36.35,14.6635,180.23,2011.27,21.48,200.86,1.1789,1229.55,20.31,117.97
2015-01-15,26.705,45.48,36.19,14.3475,178.49,1992.67,22.39,199.0199,1.1628,1261.16,21.48,120.94
2015-01-16,26.4975,46.24,36.45,14.537,177.23,2019.42,20.95,201.63,1.1567,1279.81,22.16,122.52
2015-01-19,,,,,,,,,1.1604,1276.7,,
2015-01-20,27.18,46.39,36.09,14.472,175.63,2022.55,19.89,202.055,1.1549,1293.56,22.94,124.2
2015-01-21,27.3875,45.92,36.48,14.8625,177.15,2032.12,18.85,203.08,1.1608,1293.06,22.54,124.23
2015-01-22,28.1,47.13,36.91,15.516,182.04,2063.15,16.4,206.1,1.1365,1301.23,22.42,125.23
2015-01-23,28.245,47.18,36.445,15.6195,180.49,2051.82,16.66,204.97,1.1207,1294.15,21.74,124.23
2015-01-26,28.275,47.01,35.805,15.483000000000002,180.42,2057.09,15.52,205.45,1.1237,1280.86,22.15,122.99
2015-01-27,27.285,42.66,34.185,15.3375,176.49,2029.55,17.22,202.74,1.1381,1292.08,22.88,124.4
2015-01-28,28.8275,41.19,33.775,15.195500000000004,173.05,2002.16,20.44,200.14,1.1286,1284.35,21.97,123.42
2015-01-29,29.725,42.01,34.21,15.589,175.99,2021.25,18.76,201.9902,1.1319,1256.5,21.59,120.76
2015-01-30,29.29,40.4,33.04,17.726499999999998,172.41,1994.99,20.97,199.45,1.1286,1282.8,22.29,123.45
2015-02-02,29.6575,41.28,33.65,18.2235,175.49,2020.85,19.43,201.92,1.134,1274.69,22.45,122.42
2015-02-03,29.6625,41.6,33.7,18.1775,180.24,2050.03,17.33,204.84,1.1479,1259.71,21.87,121.05
2015-02-04,29.89,41.84,33.6,18.2375,178.78,2041.51,18.33,204.06,1.1344,1269.65,22.27,121.58
2015-02-05,29.985,42.45,33.94,18.6945,180.77,2062.52,16.85,206.12,1.1475,1264.4,22.58,121.79
2015-02-06,29.7325,42.41,33.295,18.714,183.43,2055.47,17.29,205.55,1.1313,1233.22,21.33,118.64
2015-02-09,29.93,42.36,32.93,18.528,182.22,2046.74,18.55,204.63,1.1323,1238.93,21.69,119.17
2015-02-10,30.505,42.6,33.7,18.64975,184.56,2068.59,17.23,206.81,1.1319,1233.8,21.28,118.47
2015-02-11,31.22,42.38,33.55,18.757,187.65,2068.53,16.96,206.93,1.1331,1218.66,20.86,117.07
2015-02-12,31.615,43.09,34.125,18.858500000000003,189.78,2088.48,15.34,208.92,1.1402,1222.2,21.15,117.34
2015-02-13,31.77,43.87,34.36,19.0915,189.0,2096.99,14.69,209.78,1.1383,1229.2,21.26,117.98
2015-02-16,,,,,,,,,1.1352,1231.1,,
2015-02-17,31.9575,43.58,34.735,18.7715,190.02,2100.34,15.8,210.11,1.141,1209.0,20.57,116.01
2015-02-18,32.17875,43.53,34.265,18.6685,188.67,2099.68,15.45,210.13,1.1395,1212.61,21.04,116.34
2015-02-19,32.1125,43.5,34.21,18.94975,189.11,2097.45,15.29,209.98,1.1366,1207.05,20.54,115.94
2015-02-20,32.37375,43.855,34.41,19.183000000000003,191.51,2110.3,14.3,211.239,1.1378,1201.91,20.45,115.28
2015-02-23,33.25,44.15,33.76,19.007,190.31,2109.66,14.56,211.209,1.133,1201.42,20.54,115.43
2015-02-24,33.0425,44.09,34.41,18.9295,192.22,2115.48,13.69,211.81,1.1339,1199.51,20.42,115.26
2015-02-25,32.1975,43.99,33.945,19.268500000000003,191.72,2113.86,13.84,211.63,1.1361,1204.4,20.79,115.7
2015-02-26,32.60375,44.055,33.65,19.24,192.2,2110.74,13.91,211.38,1.1196,1208.3,20.96,116.07
2015-02-27,32.115,43.85,33.25,19.008000000000003,189.79,2104.5,13.34,210.66,1.1193,1212.55,21.28,116.16
2015-03-02,32.2725,43.88,34.06,19.28275,191.79,2117.39,13.04,211.99,1.1183,1206.7,20.76,115.68
2015-03-03,32.34,43.28,34.095,19.230500000000003,191.27,2107.78,13.86,211.12,1.1174,1203.31,20.38,115.47
2015-03-04,32.135,43.055,34.12,19.136000000000003,189.67,2098.53,14.23,210.2301,1.1077,1199.45,20.04,115.11
2015-03-05,31.6025,43.11,33.73,19.3915,190.08,2101.04,14.04,210.46,1.1028,1198.2,20.08,115.0
2015-03-06,31.65,42.36,33.19,19.0045,186.91,2071.26,15.2,207.5,1.0843,1166.72,18.58,111.86
2015-03-09,31.785,42.85,32.72,18.928,187.93,2079.43,15.06,208.36,1.085,1166.55,17.91,111.97
2015-03-10,31.1275,42.03,31.7,18.4755,182.71,2044.16,16.69,204.98,1.0697,1161.18,17.67,111.42
2015-03-11,30.56,41.98,32.33,18.3185,184.18,2040.24,16.87,204.5,1.0545,1154.05,18.2,110.75
2015-03-12,31.1125,41.02,30.8,18.712,189.95,2065.95,15.42,207.1,1.0635,1153.3,18.07,110.72
2015-03-13,30.8975,41.38,30.93,18.529,189.34,2053.4,16.0,205.8272,1.0493,1158.73,18.07,110.88
2015-03-16,31.2375,41.56,30.83,18.6675,191.9,2081.19,15.61,208.58,1.0566,1153.84,18.11,110.81
2015-03-17,31.76,41.695,30.59,18.596,190.57,2074.28,15.66,207.96,1.0597,1148.55,17.93,110.21
2015-03-18,32.1175,42.5,30.89,18.75675,192.32,2099.5,13.97,210.46,1.0865,1166.75,18.84,112.37
2015-03-19,31.87375,42.285,30.74,18.662000000000003,189.97,2089.27,14.07,209.5,1.0659,1170.9,18.71,112.29
2015-03-20,31.475,42.88,31.31,18.9245,193.13,2108.1,13.02,210.41,1.082,1182.18,19.33,113.57
2015-03-23,31.8025,42.855,31.2,18.7555,191.96,2104.42,13.41,210.0,1.0945,1188.7,19.75,114.29
2015-03-24,31.6725,42.9,30.79,18.7045,191.28,2091.5,13.62,208.82,1.0924,1192.73,19.64,114.57
2015-03-25,30.845,41.46,29.89,18.548,187.35,2061.05,15.44,205.76,1.0969,1195.25,19.36,114.73
2015-03-26,31.06,41.21,30.08,18.367500000000003,187.24,2056.15,15.8,205.27,1.0883,1203.98,19.07,115.48
2015-03-27,30.8125,40.97,32.0,18.528,188.06,2061.02,15.07,205.74,1.0887,1198.8,18.84,115.06
2015-03-30,31.5925,40.96,31.46,18.7295,191.02,2086.24,14.51,208.25,1.0832,1185.7,18.47,113.75
2015-03-31,31.1075,40.655,31.27,18.605,187.97,2067.89,15.29,206.43,1.073,1183.1,18.24,113.66
2015-04-01,31.0625,40.72,30.81,18.51275,192.23,2059.69,15.11,205.7,1.0762,1204.0,19.21,115.6
2015-04-02,31.33,40.29,30.81,18.6125,191.55,2066.96,14.67,206.435,1.0881,1201.84,18.99,115.28
2015-04-03,,,,,,,,,1.0976,1210.15,,
2015-04-06,31.8375,41.545,31.04,18.852,192.05,2080.62,14.74,207.83,1.0921,1214.3,19.7,116.69
2015-04-07,31.5025,41.53,31.26,18.7205,192.39,2076.33,14.78,207.28,1.0813,1208.2,19.19,116.11
2015-04-08,31.4,41.42,31.31,19.06,192.56,2081.9,13.98,207.975,1.0779,1202.4,19.09,115.47
2015-04-09,31.64,41.48,31.24,19.177000000000003,194.89,2091.18,13.09,208.9,1.0658,1194.46,18.91,114.67
2015-04-10,31.775,41.72,31.93,19.1325,195.64,2102.06,12.58,210.04,1.0602,1207.65,19.45,115.966
2015-04-13,31.7125,41.76,31.73,19.118,195.58,2092.43,13.94,209.09,1.0566,1198.27,19.26,115.14
2015-04-14,31.575,41.65,31.49,19.2555,197.72,2095.84,13.67,209.49,1.0652,1193.08,19.41,114.44
2015-04-15,31.695,42.255,32.83,19.1725,201.1,2106.63,12.84,210.43,1.0684,1201.3,19.98,115.43
2015-04-16,31.5425,42.16,32.87,19.302000000000003,200.21,2104.99,12.6,210.37,1.076,1197.15,19.74,115.03
2015-04-17,31.1875,41.615,32.47,18.778,197.35,2081.18,13.89,207.95,1.0805,1204.15,19.72,115.6
2015-04-20,31.9,42.905,32.73,19.4755,198.1,2100.4,13.3,209.85,1.0736,1196.1,19.83,114.72
2015-04-21,31.7275,42.635,32.43,19.559,196.84,2097.29,13.25,209.6,1.0733,1202.28,19.97,115.38
2015-04-22,32.155,42.985,32.7,19.49,198.32,2107.96,12.71,210.63,1.0725,1186.9,19.3101,113.83
2015-04-23,32.4175,43.34,32.35,19.4995,199.31,2112.93,12.48,211.16,1.0824,1193.6,19.78,114.66
2015-04-24,32.57,47.87,32.08,22.255000000000003,197.99,2117.69,12.29,211.6499,1.0872,1178.87,19.36,113.05
2015-04-27,33.1625,48.03,32.5,21.928,196.52,2108.92,13.12,210.77,1.0886,1201.55,19.76,115.33
2015-04-28,32.64,49.155,33.02,21.4655,197.49,2114.76,12.41,211.44,1.098,1211.6,20.53,116.33
2015-04-29,32.16,49.06,32.885,21.4685,198.56,2106.85,13.39,210.57,1.1129,1204.3,20.72,115.51
2015-04-30,31.2875,48.64,32.55,21.089,196.42,2085.51,14.55,208.46,1.1222,1183.85,20.11,113.47
2015-05-01,32.2375,48.655,33.42,21.143500000000003,197.53,2108.29,12.7,210.72,1.12,1178.1,20.27,113.08
2015-05-04,32.175,48.24,33.43,21.152,199.3,2114.49,12.85,211.32,1.1144,1187.8,20.41,114.1
2015-05-05,31.45,47.6,32.64,21.0595,197.29,2089.46,14.31,208.9,1.1184,1192.83,20.22,114.42
2015-05-06,31.2525,46.28,32.22,20.955,196.25,2080.15,15.15,208.04,1.1351,1191.3,19.71,114.36
2015-05-07,31.315,46.7,32.245,21.344,197.39,2088.0,15.13,208.87,1.1265,1184.3,19.83,113.42
2015-05-08,31.905,47.75,32.8,21.6845,200.5,2116.1,12.86,211.62,1.1203,1187.65,19.97,113.97
2015-05-11,31.58,47.37,32.69,21.6425,201.73,2105.33,13.85,210.605,1.1154,1183.7,20.02,113.53
2015-05-12,31.46625,47.35,32.25,21.551,200.53,2099.12,13.86,209.98,1.1213,1193.1,20.29,114.5
2015-05-13,31.5025,47.625,32.64,21.3435,201.43,2098.48,13.76,210.02,1.1355,1215.23,20.78,116.55
2015-05-14,32.2375,48.72,32.97,21.614,202.62,2121.1,12.74,212.21,1.1408,1221.12,20.82,117.18
2015-05-15,32.1925,48.295,32.99,21.3,202.97,2122.73,12.38,212.44,1.1451,1223.1,20.72,117.53
2015-05-18,32.5475,48.01,33.41,21.262,204.66,2129.2,12.73,213.1,1.1314,1225.24,20.75,117.52
2015-05-19,32.5175,47.58,33.15,21.0855,205.4,2127.83,12.85,213.03,1.1147,1207.34,20.0,115.89
2015-05-20,32.515,47.58,33.37,21.193,205.08,2125.85,12.88,212.88,1.1091,1209.17,20.08,116.08
2015-05-21,32.8475,47.42,33.55,21.5815,204.95,2130.82,12.11,213.5,1.1112,1205.95,19.94,115.69
2015-05-22,33.135,46.9,33.45,21.381500000000003,207.8,2126.06,12.13,212.99,1.1015,1205.88,19.83,115.6
2015-05-25,,,,,,,,,1.0975,1206.8,,
2015-05-26,32.405,46.59,33.105,21.2735,206.38,2104.2,14.06,210.7,1.0873,1186.55,19.245,113.91
2015-05-27,33.01125,47.61,33.71,21.571,209.06,2123.48,13.27,212.7,1.0903,1187.4,19.44,113.89
2015-05-28,32.945,47.45,34.01,21.3285,208.48,2120.79,13.31,212.46,1.0946,1187.7,19.6,114.02
2015-05-29,32.57,46.86,34.46,21.4615,206.19,2107.39,13.84,211.14,1.0987,1189.75,19.58,114.1
2015-06-01,32.63375,47.23,33.905,21.546000000000003,207.81,2111.73,13.97,211.57,1.0925,1188.65,19.49,114.0
2015-06-02,32.49,46.92,33.27,21.5495,206.43,2109.6,14.24,211.36,1.1152,1193.34,19.78,114.46
2015-06-03,32.53,46.85,32.73,21.8295,208.29,2114.07,13.66,211.92,1.1274,1184.75,19.41,113.64
2015-06-04,32.34,46.36,32.31,21.539,208.87,2095.84,14.71,210.1292,1.1237,1176.05,19.07,112.84
2015-06-05,32.1625,46.14,31.84,21.3475,210.45,2092.83,14.21,209.77,1.1111,1171.25,18.83,112.24
2015-06-08,31.95,45.73,31.3,21.175,209.79,2079.28,15.29,208.48,1.1291,1173.45,19.02,112.57
2015-06-09,31.855,45.65,31.25,21.274,209.02,2080.15,14.47,208.45,1.1283,1176.2,18.78,112.82
2015-06-10,32.22,46.61,31.82,21.5385,213.13,2105.2,13.22,210.95,1.1324,1185.98,18.96,113.78
2015-06-11,32.1475,46.44,31.85,21.6485,213.94,2108.86,12.85,211.63,1.1257,1181.8,18.74,113.26
2015-06-12,31.7925,45.97,31.32,21.496,213.06,2094.11,13.78,210.01,1.1268,1180.3,18.55,113.23
2015-06-15,31.73,45.475,31.39,21.1835,211.76,2084.43,15.39,209.11,1.1283,1185.9,18.59,113.73
2015-06-16,31.9,45.83,31.635,21.363,213.56,2096.29,14.81,210.25,1.1246,1181.45,18.33,113.32
2015-06-17,31.825,45.97,31.95,21.390500000000003,212.93,2100.44,14.5,210.59,1.1335,1185.05,18.86,113.85
2015-06-18,31.97,46.72,32.38,21.9695,214.6,2121.24,13.19,212.78,1.1358,1200.92,19.1,115.32
2015-06-19,31.65,46.1,32.07,21.746,213.19,2109.99,13.96,210.81,1.1352,1199.76,18.64,115.12
2015-06-22,31.9025,46.23,32.26,21.8145,216.51,2122.85,12.74,211.89,1.134,1184.7,18.33,113.64
2015-06-23,31.7575,45.91,32.085,22.2995,218.4,2124.2,12.11,212.04,1.1169,1177.94,18.38,112.89
2015-06-24,32.0275,45.635,31.91,22.042,214.43,2108.58,13.26,210.5,1.1205,1174.8,18.36,112.59
2015-06-25,31.875,45.65,31.99,22.005000000000003,212.82,2102.31,14.01,209.86,1.1204,1172.83,18.17,112.44
2015-06-26,31.6875,45.26,31.02,21.905,213.17,2101.49,14.02,209.82,1.1164,1174.58,18.09,112.56
2015-06-29,31.1325,44.37,30.39,21.493,207.65,2057.64,18.85,205.42,1.1235,1179.95,17.9,113.07
2015-06-30,31.35625,44.15,30.415,21.7045,208.79,2063.11,18.23,205.85,1.1135,1172.2,17.76,112.37
2015-07-01,31.65,44.445,30.18,21.8695,209.94,2077.42,16.09,207.5,1.1052,1168.5,17.28,111.98
2015-07-02,31.61,44.4,30.555,21.8855,209.2,2076.78,16.79,207.31,1.1083,1165.75,17.63,111.76
2015-07-03,,,,,,,,,1.1112,1167.44,,
2015-07-06,31.5,44.39,30.04,21.802000000000003,208.04,2068.76,17.01,206.72,1.1055,1169.65,17.85,112.06
2015-07-07,31.4225,44.3,29.9,21.836,208.21,2081.34,16.09,208.02,1.101,1155.15,16.98,110.76
2015-07-08,30.6425,44.24,29.5,21.485,204.06,2046.68,19.66,204.53,1.1075,1157.85,16.86,111.09
2015-07-09,30.0175,44.52,28.93,21.7195,204.81,2051.31,19.97,204.9,1.1036,1159.15,16.93,111.36
2015-07-10,30.82,44.61,29.17,22.1755,207.19,2076.62,16.83,207.48,1.1162,1163.56,16.75,111.49
2015-07-13,31.415,45.54,29.73,22.7785,210.12,2099.6,13.9,209.77,1.1002,1157.6,16.8,110.99
2015-07-14,31.4025,45.62,29.65,23.2785,212.16,2108.95,13.37,210.68,1.1009,1155.03,16.69,110.74
2015-07-15,31.705,45.76,29.69,23.0595,212.96,2107.4,13.23,210.61,1.0947,1149.25,16.31,110.16
2015-07-16,32.1275,46.66,29.9,23.774,211.18,2124.29,12.11,212.3,1.0874,1144.65,16.15,109.76
2015-07-17,32.405,46.62,29.47,24.1505,212.46,2126.64,11.95,212.48,1.0828,1133.6,15.42,108.65
2015-07-20,33.0175,46.92,29.1,24.405,212.39,2128.28,12.25,212.59,1.0825,1096.55,13.76,105.7
2015-07-21,32.6875,47.28,28.72,24.4,211.5,2119.21,12.22,211.75,1.0936,1101.01,14.12,105.37
2015-07-22,31.305,45.54,28.605,24.4135,213.25,2114.15,12.12,211.37,1.0933,1092.95,14.08,104.8
2015-07-23,31.29,46.11,28.595,24.109,211.05,2102.15,12.63,210.18,1.0981,1090.4,13.62,104.33
2015-07-24,31.125,45.94,28.06,26.471,207.35,2079.65,13.74,208.0,1.0982,1098.35,14.08,105.35
2015-07-27,30.6925,45.35,28.35,26.5705,205.02,2067.64,15.6,206.79,1.1091,1094.02,13.57,104.86
2015-07-28,30.845,45.34,28.96,26.3015,206.24,2093.25,13.44,209.33,1.1058,1094.95,13.69,105.02
2015-07-29,30.7475,46.29,29.01,26.450000000000003,206.84,2108.57,12.5,210.77,1.0984,1096.31,13.97,105.17
2015-07-30,30.5925,46.88,28.91,26.838,207.2,2108.63,12.13,210.82,1.0931,1087.49,13.46,104.27
2015-07-31,30.325,46.7,28.95,26.8075,205.07,2103.84,12.12,210.5,1.0987,1095.4,13.75,104.93
2015-08-03,29.61,46.81,29.05,26.7515,204.69,2098.04,12.56,209.79,1.0949,1085.75,13.27,104.1
2015-08-04,28.66,47.54,29.13,26.595,205.17,2093.32,13.0,209.38,1.088,1087.0,13.29,104.31
2015-08-05,28.85,47.58,29.12,26.8505,205.7,2099.84,12.51,210.07,1.0904,1084.65,13.09,103.93
2015-08-06,28.7825,46.62,29.01,26.473000000000003,205.09,2083.56,13.77,208.35,1.0923,1089.01,13.37,104.39
2015-08-07,28.88,46.74,28.88,26.131,203.44,2077.57,13.39,207.95,1.0965,1093.8,13.4,104.65
2015-08-10,29.93,47.33,29.64,26.200000000000003,205.97,2104.18,12.23,210.57,1.1016,1104.11,14.29,105.72
2015-08-11,28.3725,46.41,28.97,26.373000000000005,201.7,2084.07,13.71,208.67,1.104,1108.61,14.52,106.26
2015-08-12,28.81,46.74,29.46,26.2955,201.13,2086.05,13.61,208.92,1.1156,1124.9,15.52,107.75
2015-08-13,28.7875,46.73,28.87,26.483,200.74,2083.39,13.49,208.66,1.1148,1114.65,14.64,106.86
2015-08-14,28.99,47.0,29.02,26.576,202.02,2091.54,12.83,209.42,1.1106,1113.7,14.49,106.85
2015-08-17,29.29,47.32,29.08,26.761000000000003,202.57,2102.44,13.02,210.59,1.108,1117.26,15.04,107.13
2015-08-18,29.125,47.27,28.91,26.751,201.18,2096.92,13.79,209.98,1.1018,1117.61,14.77,107.11
2015-08-19,28.7525,46.61,28.36,26.646,200.95,2079.61,15.25,208.32,1.1117,1134.06,15.2,108.55
2015-08-20,28.1625,45.66,27.53,25.789,196.75,2035.73,19.14,203.97,1.1241,1152.76,15.82,110.44
2015-08-21,26.44,43.07,26.56,24.7235,187.74,1970.89,28.03,197.83,1.1387,1160.65,15.39,111.13
2015-08-24,25.78,41.68,26.25,23.1685,179.46,1893.21,40.74,189.5,1.1618,1154.65,14.13,110.53
2015-08-25,25.935,40.47,25.87,23.3185,178.22,1867.61,36.02,187.27,1.1514,1140.25,13.67,109.16
2015-08-26,27.4225,42.71,27.3,25.0385,184.4,1940.51,30.32,194.46,1.1315,1125.15,13.04,107.67
2015-08-27,28.23,43.9,27.72,25.9185,189.21,1987.66,26.1,199.27,1.1243,1125.31,13.79,107.73
2015-08-28,28.3225,43.93,28.42,25.9005,187.75,1988.87,26.05,199.28,1.1179,1133.56,14.25,108.7
2015-08-31,28.19,43.52,28.54,25.6445,188.6,1972.18,28.43,197.67,1.1211,1134.1,14.11,108.82
2015-09-01,26.93,41.82,27.82,24.827,182.12,1913.85,31.4,191.77,1.1317,1139.7,13.67,109.2
2015-09-02,28.085,43.36,28.6,25.527500000000003,184.51,1948.86,26.09,195.41,1.1226,1133.65,13.63,108.62
2015-09-03,27.5925,43.5,29.08,25.236000000000004,185.06,1951.13,25.61,195.55,1.1121,1124.85,13.38,107.84
2015-09-04,27.3175,42.61,28.52,24.950000000000003,180.38,1921.22,27.8,192.59,1.1146,1122.6,13.39,107.49
2015-09-07,,,,,,,,,1.1167,1119.1,,
2015-09-08,28.0775,43.89,29.5,25.877,185.88,1969.41,24.9,197.43,1.1199,1121.4,13.55,107.52
2015-09-09,27.5375,43.07,29.24,25.8445,185.68,1942.04,26.23,194.79,1.1204,1105.7,13.13,106.13
2015-09-10,28.1425,43.29,29.27,26.112,185.91,1952.29,24.37,195.85,1.1276,1111.15,13.12,106.38
2015-09-11,28.5525,43.48,29.47,26.472000000000005,185.27,1961.05,23.2,196.74,1.1339,1107.5,13.21,106.16
2015-09-14,28.8275,43.04,29.39,26.069000000000003,183.94,1953.03,24.25,196.01,1.1318,1108.4,13.07,106.22
2015-09-15,29.07,43.98,29.73,26.1185,187.45,1978.09,22.54,198.46,1.1266,1105.0,13.11,105.9
2015-09-16,29.1025,44.3,29.77,26.3695,188.64,1995.31,21.35,200.18,1.1289,1119.15,13.89,107.31
2015-09-17,28.48,44.25,29.71,26.9435,186.45,1990.2,21.14,199.73,1.1435,1131.2,14.27,108.41
2015-09-18,28.3625,43.48,29.02,27.013,180.94,1958.03,22.28,195.45,1.1305,1139.0,14.48,109.21
2015-09-21,28.8025,44.11,29.16,27.4195,183.35,1966.97,20.14,196.46,1.1186,1133.1,14.0,108.53
2015-09-22,28.35,43.9,28.67,26.92,179.72,1942.74,22.44,193.91,1.1118,1124.6,13.36,107.79
2015-09-23,28.58,43.87,28.74,26.803500000000003,179.41,1938.76,22.13,193.6,1.1185,1130.0,13.26,108.22
2015-09-24,28.75,43.91,28.48,26.6875,176.91,1932.24,23.47,192.9,1.1229,1153.62,14.22,110.49
2015-09-25,28.6775,43.94,28.81,26.2125,179.83,1931.34,23.62,192.85,1.1194,1145.86,13.98,109.81
2015-09-28,28.11,43.29,28.76,25.203000000000003,173.02,1881.77,27.63,188.01,1.1243,1131.65,13.32,108.42
2015-09-29,27.265,43.44,29.24,24.8035,171.86,1884.09,26.83,188.12,1.1245,1127.06,13.41,107.98
2015-09-30,27.575,44.26,30.14,25.5945,173.76,1920.03,24.5,191.63,1.1176,1114.6,13.74,106.86
2015-10-01,27.395,44.61,30.0,26.036,176.02,1923.82,22.55,192.13,1.1194,1113.16,13.41,106.73
2015-10-02,27.595,45.57,30.51,26.627,177.01,1951.36,20.94,195.0,1.1209,1137.74,14.49,108.99
2015-10-05,27.695,46.63,31.21,27.183999999999997,180.7,1987.05,19.54,198.47,1.1185,1135.6,15.12,108.77
2015-10-06,27.8275,46.75,31.74,26.874,180.32,1979.92,19.4,197.79,1.1268,1146.7,15.68,109.86
2015-10-07,27.695,46.8,32.315,27.097000000000005,182.23,1995.83,18.4,199.41,1.1235,1145.0,15.61,109.7
2015-10-08,27.375,47.45,32.52,26.658,181.07,2013.43,17.42,201.21,1.1278,1138.56,15.41,109.14
2015-10-09,28.03,47.11,32.14,26.99,179.19,2014.89,17.08,201.33,1.1354,1157.13,16.26,110.87
2015-10-12,27.9,47.0,32.21,27.509500000000003,180.23,2017.46,16.17,201.52,1.1355,1163.6,15.78,111.31
2015-10-13,27.9475,46.89,32.04,27.445,180.97,2003.69,17.67,200.25,1.1376,1168.4,15.87,111.86
2015-10-14,27.5525,46.68,32.8,27.2415,179.51,1994.24,18.03,199.29,1.1473,1184.81,16.9,113.81
2015-10-15,27.965,47.01,32.75,28.122000000000003,184.96,2023.86,16.05,202.35,1.1382,1182.7,16.89,113.29
2015-10-16,27.76,47.51,33.04,28.538,185.18,2033.11,15.05,203.27,1.1346,1176.9,16.39,112.49
2015-10-19,27.9325,47.62,33.59,28.6575,185.74,2033.66,14.98,203.37,1.1324,1170.3,15.7,112.02
2015-10-20,28.4425,47.77,33.44,28.044,185.51,2030.77,15.75,203.11,1.1344,1175.7,16.33,112.73
